annee;mois;jour;jour_semaine;numero_semaine;est_semaine;est_weekend;mission;id_train;heure_depart_prevue;nom_gare_depart;id_gare_depart;nom_gare_arrivee;id_gare_arrivee;statut;nombre_arrets;nombre_arrets_supprimes;retard_max_en_secondes;retard_moyen_en_secondes;retard_median_en_secondes;retard_en_minutes_par_gare;decompte_retards_en_minutes
2020;1;6;1;2;1;0;TROC;?;14h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;180;120;2;2 - 3 - 2 - 1;1: 1 - 2: 2 - 3: 1
2020;1;6;1;2;1;0;TROC;?;15h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;120;75;90;1 - 2 - 2 - 0;0: 1 - 1: 1 - 2: 2
2020;1;6;1;2;1;0;UBAL;?;05h56;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;300;157;150;0 - 1 - 2 - 2 - 3 - 4 - 4 - 5;0: 1 - 1: 1 - 2: 2 - 3: 1 - 4: 2 - 5: 1
2020;1;6;1;2;1;0;UZAR;?;06h40;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;720;495;11;0 - 0 - 11 - 11 - 11 - 11 - 10 - 12;0: 2 - 10: 1 - 11: 4 - 12: 1
2020;1;6;1;2;1;0;UZAR;?;06h56;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;240;157;2;2 - 3 - 2 - 2 - 2 - 2 - 4 - 4;2: 5 - 3: 1 - 4: 2
2020;1;6;1;2;1;0;UZAR;?;07h57;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1080;1027;17;16 - 17 - 17 - 17 - 18 - 17 - 17 - 18;16: 1 - 17: 5 - 18: 2
2020;1;6;1;2;1;0;UZAR;?;08h21;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;660;600;10;10 - 10 - 9 - 10 - 10 - 10 - 10 - 11;9: 1 - 10: 6 - 11: 1
2020;1;6;1;2;1;0;UZAR;?;08h44;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;660;652;11;11 - 11 - 11 - 11 - 11 - 11 - 11 - 10;10: 1 - 11: 7
2020;1;6;1;2;1;0;UZAR;?;09h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;300;225;4;4 - 5 - 4 - 4 - 4 - 3 - 3 - 3;3: 3 - 4: 4 - 5: 1
2020;1;6;1;2;1;0;UZAR;?;09h31;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;2580;2062;2490;12 - 12 - 41 - 42 - 41 - 42 - 42 - 43;12: 2 - 41: 2 - 42: 3 - 43: 1
2020;1;6;1;2;1;0;UZAR;?;09h54;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1500;1222;23;8 - 14 - 22 - 23 - 23 - 23 - 25 - 25;8: 1 - 14: 1 - 22: 1 - 23: 3 - 25: 2
2020;1;6;1;2;1;0;UZAR;?;10h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1320;1110;21;8 - 11 - 21 - 22 - 22 - 21 - 22 - 21;8: 1 - 11: 1 - 21: 3 - 22: 3
2020;1;6;1;2;1;0;UZAR;?;11h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;7;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 0;0: 7 - 1: 1
2020;1;6;1;2;1;0;UZAR;?;12h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;7;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 0;0: 7 - 1: 1
2020;1;6;1;2;1;0;UZAR;?;13h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1020;960;16;16 - 16 - 15 - 16 - 16 - 16 - 17 - 16;15: 1 - 16: 6 - 17: 1
2020;1;6;1;2;1;0;UZAR;?;14h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;300;292;5;5 - 5 - 4 - 5 - 5 - 5 - 5 - 5;4: 1 - 5: 7
2020;1;6;1;2;1;0;UZAR;?;15h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;120;82;90;2 - 1 - 0 - 1 - 2 - 1 - 2 - 2;0: 1 - 1: 3 - 2: 4
2020;1;6;1;2;1;0;UZEL;?;16h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;900;697;11;12 - 11 - 10 - 11 - 11 - 11 - 12 - 15;10: 1 - 11: 4 - 12: 2 - 15: 1
2020;1;6;1;2;1;0;UZEL;?;16h46;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;300;172;150;1 - 2 - 1 - 2 - 3 - 4 - 5 - 5;1: 2 - 2: 2 - 3: 1 - 4: 1 - 5: 2
2020;1;6;1;2;1;0;UZEL;?;17h05;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;22;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1;0: 5 - 1: 3
2020;1;6;1;2;1;0;UZEL;?;17h30;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;360;202;3;2 - 3 - 2 - 3 - 3 - 4 - 4 - 6;2: 2 - 3: 3 - 4: 2 - 6: 1
2020;1;6;1;2;1;0;UZEL;?;17h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1020;952;16;14 - 15 - 15 - 16 - 16 - 17 - 17 - 17;14: 1 - 15: 2 - 16: 2 - 17: 3
2020;1;6;1;2;1;0;UZEL;?;18h20;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;480;345;330;4 - 5 - 5 - 5 - 6 - 6 - 7 - 8;4: 1 - 5: 3 - 6: 2 - 7: 1 - 8: 1
2020;1;6;1;2;1;0;UZEL;?;18h45;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;780;682;690;10 - 11 - 10 - 11 - 12 - 12 - 12 - 13;10: 2 - 11: 2 - 12: 3 - 13: 1
2020;1;6;1;2;1;0;UZEL;?;19h10;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1140;1050;18;14 - 16 - 17 - 18 - 18 - 19 - 19 - 19;14: 1 - 16: 1 - 17: 1 - 18: 2 - 19: 3
2020;1;7;2;2;1;0;NANI;?;14h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;20;0;0 - 0 - 1 - 1 - 0 - 1 - 0 - 0 - 0;0: 6 - 1: 3
2020;1;7;2;2;1;0;NANI;?;15h33;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;13;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 1 - 0;0: 7 - 1: 2
2020;1;7;2;2;1;0;NANI;?;15h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;180;113;120;1 - 2 - 2 - 2 - 2 - 3 - 2 - 2 - 1;1: 2 - 2: 6 - 3: 1
2020;1;7;2;2;1;0;NANI;?;16h13;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NANI;?;16h36;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;7;2;2;1;0;NANI;?;17h01;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;66;60;0 - 1 - 1 - 1 - 1 - 2 - 2 - 1 - 1;0: 1 - 1: 6 - 2: 2
2020;1;7;2;2;1;0;NANI;?;17h26;Cergy le Haut;uic_87382655;?;?;normal;9;0;420;360;360;6 - 6 - 6 - 6 - 6 - 7 - 6 - 5 - 6;5: 1 - 6: 7 - 7: 1
2020;1;7;2;2;1;0;NANI;?;18h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;180;120;120;0 - 1 - 2 - 2 - 2 - 3 - 2 - 3 - 3;0: 1 - 1: 1 - 2: 4 - 3: 3
2020;1;7;2;2;1;0;NATO;?;05h42;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 1 - 0 - 0 - 0 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;7;2;2;1;0;NATO;?;06h12;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NATO;?;06h51;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NATO;?;07h14;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;86;60;1 - 1 - 2 - 2 - 1 - 2 - 1 - 1 - 2;1: 5 - 2: 4
2020;1;7;2;2;1;0;NATO;?;07h38;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NATO;?;08h01;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NATO;?;08h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NATO;?;08h48;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NATO;?;09h23;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NATO;?;09h55;Cergy le Haut;uic_87382655;?;?;annule;9;9;0;0;0;;
2020;1;7;2;2;1;0;NATO;?;10h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;7;2;2;1;0;NATO;?;11h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;7;2;2;1;0;NATO;?;12h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;360;339;360;6 - 5 - 6 - 6 - 6 - 6 - 6 - 6 - 4;4: 1 - 5: 1 - 6: 7
2020;1;7;2;2;1;0;NATO;?;13h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;53;60;1 - 1 - 1 - 1 - 1 - 1 - 1 - 1 - 0;0: 1 - 1: 8
2020;1;7;2;2;1;0;NOTE;?;06h00;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;06h30;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;06h45;Poissy;uic_87386573;?;?;normal;5;0;240;83;0;0 - 0 - 0 - 3 - 4;0: 3 - 3: 1 - 4: 1
2020;1;7;2;2;1;0;NOTE;?;07h13;Poissy;uic_87386573;?;?;normal;5;0;60;24;0;1 - 1 - 0 - 0 - 0;0: 3 - 1: 2
2020;1;7;2;2;1;0;NOTE;?;07h37;Poissy;uic_87386573;?;?;normal;5;0;120;60;60;0 - 1 - 1 - 1 - 2;0: 1 - 1: 3 - 2: 1
2020;1;7;2;2;1;0;NOTE;?;07h59;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;08h22;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;08h46;Poissy;uic_87386573;?;?;normal;5;0;240;155;180;0 - 3 - 3 - 3 - 4;0: 1 - 3: 3 - 4: 1
2020;1;7;2;2;1;0;NOTE;?;09h09;Poissy;uic_87386573;?;?;normal;5;0;180;120;120;0 - 3 - 3 - 2 - 2;0: 1 - 2: 2 - 3: 2
2020;1;7;2;2;1;0;NOTE;?;16h42;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;17h05;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;17h32;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;17h57;Poissy;uic_87386573;?;?;normal;5;0;120;60;60;1 - 2 - 0 - 1 - 1;0: 1 - 1: 3 - 2: 1
2020;1;7;2;2;1;0;NOTE;?;19h12;Poissy;uic_87386573;?;?;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
2020;1;7;2;2;1;0;NOTE;?;20h04;Poissy;uic_87386573;?;?;normal;5;0;180;107;120;1 - 3 - 2 - 2 - 1;1: 2 - 2: 2 - 3: 1
2020;1;7;2;2;1;0;NOTE;?;21h03;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;22h03;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;NOTE;?;23h03;Poissy;uic_87386573;?;?;normal;5;0;120;120;120;2 - 2 - 2 - 2 - 2;2: 5
2020;1;7;2;2;1;0;OKLA;?;10h40;Poissy;uic_87386573;?;?;normal;5;0;480;444;420;8 - 8 - 7 - 7 - 7;7: 3 - 8: 2
2020;1;7;2;2;1;0;OKLA;?;11h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;OKLA;?;12h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;OKLA;?;13h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;OKRE;?;14h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;OKRE;?;15h40;Poissy;uic_87386573;?;?;normal;5;0;120;96;120;0 - 2 - 2 - 2 - 2;0: 1 - 2: 4
2020;1;7;2;2;1;0;OKRE;?;16h00;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;OKRE;?;16h20;Poissy;uic_87386573;?;?;normal;5;0;60;60;60;1 - 1 - 1 - 1 - 1;1: 5
2020;1;7;2;2;1;0;OPEN;?;04h42;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;40;60;0 - 1 - 2 - 1 - 1 - 1 - 0 - 0 - 0;0: 4 - 1: 4 - 2: 1
2020;1;7;2;2;1;0;QURI;?;00h05;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;QURI;?;05h10;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;7;2;2;1;0;TAXE;?;00h03;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;60;15;0;0 - 1 - 0 - 0;0: 3 - 1: 1
2020;1;7;2;2;1;0;TAXE;?;07h21;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;7;2;2;1;0;TAXE;?;07h37;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;180;105;2;2 - 2 - 3 - 0;0: 1 - 2: 2 - 3: 1
2020;1;7;2;2;1;0;TAXE;?;08h13;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;300;255;270;4 - 5 - 5 - 3;3: 1 - 4: 1 - 5: 2
2020;1;7;2;2;1;0;TAXE;?;08h36;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;60;15;0;0 - 1 - 0 - 0;0: 3 - 1: 1
2020;1;7;2;2;1;0;TAXE;?;09h00;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;420;360;7;7 - 7 - 7 - 3;3: 1 - 7: 3
2020;1;7;2;2;1;0;TAXE;?;09h23;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;480;480;8;8 - 8 - 8 - 8;8: 4
2020;1;7;2;2;1;0;TAXE;?;09h46;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;180;150;150;2 - 3 - 3 - 2;2: 2 - 3: 2
2020;1;7;2;2;1;0;TAXE;?;17h14;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;180;135;150;2 - 3 - 3 - 1;1: 1 - 2: 1 - 3: 2
2020;1;7;2;2;1;0;TAXE;?;17h39;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;1560;1530;1530;25 - 26 - 26 - 25;25: 2 - 26: 2
2020;1;7;2;2;1;0;TAXE;?;18h04;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;1020;960;16;15 - 17 - 17 - 15;15: 2 - 17: 2
2020;1;7;2;2;1;0;TAXE;?;18h29;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;540;495;510;8 - 9 - 9 - 7;7: 1 - 8: 1 - 9: 2
2020;1;7;2;2;1;0;TAXE;?;18h54;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;480;450;450;7 - 8 - 8 - 7;7: 2 - 8: 2
2020;1;7;2;2;1;0;TAXE;?;19h56;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;540;525;9;8 - 9 - 9 - 9;8: 1 - 9: 3
2020;1;7;2;2;1;0;TAXE;?;20h58;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;60;15;0;0 - 0 - 1 - 0;0: 3 - 1: 1
2020;1;7;2;2;1;0;TAXE;?;22h03;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;60;15;0;0 - 0 - 1 - 0;0: 3 - 1: 1
2020;1;7;2;2;1;0;TAXE;?;23h03;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;7;2;2;1;0;TEDI;?;00h58;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;7;2;2;1;0;TEDI;?;06h11;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;120;30;0;0 - 0 - 0 - 2;0: 3 - 2: 1
2020;1;7;2;2;1;0;TRAM;?;16h54;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;300;180;210;4 - 5 - 3 - 0;0: 1 - 3: 1 - 4: 1 - 5: 1
2020;1;7;2;2;1;0;TROC;?;06h52;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;360;270;5;2 - 5 - 6 - 5;2: 1 - 5: 2 - 6: 1
2020;1;7;2;2;1;0;TROC;?;10h13;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;120;75;90;1 - 2 - 2 - 0;0: 1 - 1: 1 - 2: 2
2020;1;7;2;2;1;0;TROC;?;10h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;420;390;7;7 - 7 - 7 - 5;5: 1 - 7: 3
2020;1;7;2;2;1;0;TROC;?;11h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;720;180;0;0 - 0 - 0 - 12;0: 3 - 12: 1
2020;1;7;2;2;1;0;TROC;?;12h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;240;210;210;3 - 4 - 4 - 3;3: 2 - 4: 2
2020;1;7;2;2;1;0;TROC;?;13h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;240;195;3;3 - 3 - 3 - 4;3: 3 - 4: 1
2020;1;7;2;2;1;0;TROC;?;14h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;60;30;30;0 - 1 - 1 - 0;0: 2 - 1: 2
2020;1;7;2;2;1;0;TROC;?;15h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;7;2;2;1;0;UBAL;?;05h56;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;7;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 1;0: 7 - 1: 1
2020;1;7;2;2;1;0;UZAR;?;06h40;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;120;2;0 - 1 - 2 - 2 - 2 - 3 - 3 - 3;0: 1 - 1: 1 - 2: 3 - 3: 3
2020;1;7;2;2;1;0;UZAR;?;06h56;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;127;2;2 - 3 - 2 - 2 - 2 - 2 - 2 - 2;2: 7 - 3: 1
2020;1;7;2;2;1;0;UZAR;?;07h57;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;420;352;6;5 - 5 - 6 - 6 - 6 - 6 - 6 - 7;5: 2 - 6: 5 - 7: 1
2020;1;7;2;2;1;0;UZAR;?;08h21;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;360;352;6;6 - 6 - 5 - 6 - 6 - 6 - 6 - 6;5: 1 - 6: 7
2020;1;7;2;2;1;0;UZAR;?;08h44;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;300;270;270;4 - 5 - 4 - 4 - 5 - 5 - 5 - 4;4: 4 - 5: 4
2020;1;7;2;2;1;0;UZAR;?;09h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;360;292;5;5 - 6 - 5 - 5 - 5 - 4 - 4 - 5;4: 2 - 5: 5 - 6: 1
2020;1;7;2;2;1;0;UZAR;?;09h31;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;540;502;8;8 - 9 - 8 - 9 - 8 - 8 - 8 - 9;8: 5 - 9: 3
2020;1;7;2;2;1;0;UZAR;?;09h54;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;120;82;1;2 - 2 - 1 - 1 - 1 - 2 - 1 - 1;1: 5 - 2: 3
2020;1;7;2;2;1;0;UZAR;?;10h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;127;2;3 - 2 - 1 - 2 - 2 - 2 - 3 - 2;1: 1 - 2: 5 - 3: 2
2020;1;7;2;2;1;0;UZAR;?;11h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;120;60;1;0 - 0 - 0 - 1 - 2 - 1 - 2 - 2;0: 3 - 1: 2 - 2: 3
2020;1;7;2;2;1;0;UZAR;?;12h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;120;2;2 - 2 - 1 - 2 - 2 - 2 - 3 - 2;1: 1 - 2: 6 - 3: 1
2020;1;7;2;2;1;0;UZAR;?;13h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;45;1;1 - 1 - 0 - 1 - 1 - 0 - 1 - 1;0: 2 - 1: 6
2020;1;7;2;2;1;0;UZAR;?;14h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;22;0;0 - 0 - 0 - 0 - 1 - 0 - 1 - 1;0: 5 - 1: 3
2020;1;7;2;2;1;0;UZAR;?;15h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1380;780;19;1 - 1 - 0 - 19 - 20 - 19 - 21 - 23;0: 1 - 1: 2 - 19: 2 - 20: 1 - 21: 1 - 23: 1
2020;1;7;2;2;1;0;UZEL;?;16h07;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;120;75;1;1 - 1 - 0 - 1 - 2 - 1 - 2 - 2;0: 1 - 1: 4 - 2: 3
2020;1;7;2;2;1;0;UZEL;?;16h46;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;600;517;9;7 - 9 - 7 - 9 - 9 - 9 - 10 - 9;7: 2 - 9: 5 - 10: 1
2020;1;7;2;2;1;0;UZEL;?;17h05;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;300;187;3;2 - 3 - 2 - 3 - 3 - 3 - 4 - 5;2: 2 - 3: 4 - 4: 1 - 5: 1
2020;1;7;2;2;1;0;UZEL;?;17h30;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1680;1605;1590;25 - 26 - 26 - 26 - 27 - 28 - 28 - 28;25: 1 - 26: 3 - 27: 1 - 28: 3
2020;1;7;2;2;1;0;UZEL;?;17h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;1200;1072;18;15 - 17 - 17 - 18 - 18 - 19 - 19 - 20;15: 1 - 17: 2 - 18: 2 - 19: 2 - 20: 1
2020;1;7;2;2;1;0;UZEL;?;18h20;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;720;637;630;9 - 10 - 10 - 10 - 11 - 12 - 11 - 12;9: 1 - 10: 3 - 11: 2 - 12: 2
2020;1;7;2;2;1;0;UZEL;?;18h45;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;600;540;9;7 - 9 - 8 - 9 - 9 - 10 - 10 - 10;7: 1 - 8: 1 - 9: 3 - 10: 3
2020;1;7;2;2;1;0;UZEL;?;19h10;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;840;727;750;10 - 11 - 11 - 12 - 13 - 13 - 13 - 14;10: 1 - 11: 2 - 12: 1 - 13: 3 - 14: 1
2020;1;8;3;2;1;0;NANI;?;14h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;8;3;2;1;0;NANI;?;15h33;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;8;3;2;1;0;NANI;?;15h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;8;3;2;1;0;NANI;?;16h13;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;86;60;1 - 1 - 1 - 2 - 1 - 2 - 2 - 2 - 1;1: 5 - 2: 4
2020;1;8;3;2;1;0;NANI;?;16h36;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;13;0;0 - 0 - 0 - 0 - 1 - 1 - 0 - 0 - 0;0: 7 - 1: 2
2020;1;8;3;2;1;0;NANI;?;17h01;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;8;3;2;1;0;NANI;?;17h26;Cergy le Haut;uic_87382655;?;?;normal;9;0;180;66;60;0 - 1 - 0 - 0 - 2 - 3 - 2 - 1 - 1;0: 3 - 1: 3 - 2: 2 - 3: 1
2020;1;8;3;2;1;0;NANI;?;18h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;40;60;0 - 0 - 1 - 1 - 0 - 1 - 1 - 1 - 1;0: 3 - 1: 6
